Vernier Format 2
1_500g.cmbl 11/20/17 4:02 PM .
Latest
Time	Angle	Velocity	Acceleration
5.5	144.216556092	38.1839255242	2.68263570214
5.55	146.136418269	38.2711919868	3.0004580042
5.6	148.038827154	38.445724912	3.98085900378
5.65	149.976142624	38.7075242998	4.30406812452
5.7	151.913458094	38.9111460459	3.96469854774
5.75	153.868226856	39.0953752447	3.67381033907
5.8	155.822995618	39.2699081699	3.52836623474
5.85	157.795217673	39.4444410951	3.49065850399
5.9	159.767439728	39.6189740203	3.45295077324
5.95	161.757115075	39.7935069455	3.3075066689
6	163.746790422	39.958343597	3.01661846024
6.05	165.753919062	40.1037877014	2.67186206478
6.1	167.761047702	40.191054164	2.96275027345
6.15	169.768176341	40.3655870892	3.79232035001
6.2	171.792758274	40.6176902034	3.79232035001
6.25	173.834793499	40.7922231286	2.96275027345
6.3	175.876828723	40.8794895912	2.6664752461
6.35	177.918863948	41.0249336955	2.97891072949
6.4	179.978352466	41.1897703471	3.11896801514
6.45	182.037840983	41.3546069986	2.94120299873
6.5	184.114782793	41.500051103	2.48332341102
6.55	186.191724603	41.577621292	2.47793659234
6.6	188.268666413	41.7230653963	2.89272163062
6.65	190.363061515	41.8879020479	2.83885344383
6.7	192.457456617	42.0430424258	1.97157563651
6.75	194.569305012	42.140005162	0.0377077307537
6.8	196.681153407	42.0430424258	-1.77765016407
6.85	198.77554851	41.8975983215	-2.32171885065
6.9	200.869943612	41.7618504908	-1.85306562557
6.95	202.946885422	41.7133691227	-1.29283648296
7	205.041280524	41.6745840282	-1.50830923012
7.05	207.118222334	41.5679250183	-2.0254438233
7.1	209.195164144	41.4903548294	-3.04355255363
7.15	211.272105954	41.3061256305	-4.86968408581
7.2	213.331594471	40.9958448746	-6.55575833234
7.25	215.373629696	40.627386477	-7.70853752964
7.3	217.398211628	40.1813578904	-7.89707618341
7.35	219.387886976	39.8032032191	-7.30452612872
7.4	221.377562323	39.4541373687	-6.69581561799
7.45	223.332331085	39.1341603392	-6.20022829952
7.5	225.287099847	38.8723609514	-6.46418241479
7.55	227.224415317	38.523295101	-7.32068658475
7.6	229.144277494	38.0966590616	-7.46613068909
7.65	231.029233086	37.7378969376	-6.93283563987
7.7	232.914188679	37.4470087289	-7.01363792005
7.75	234.781690978	37.0397652368	-7.18601611778
7.8	236.614286693	36.6906993864	-6.81971244761
7.85	238.446882407	36.3998111777	-7.13214793099
7.9	240.26202483	35.9828714119	-7.50922523852
7.95	242.042260667	35.6144130143	-7.34223385947
8	243.822496504	35.2556508903	-7.282978854
8.05	245.567825756	34.8968887663	-7.3368470408
8.1	247.313155008	34.5284303686	-7.47690432645
8.15	249.023577675	34.1114906029	-6.98131700798
8.2	250.716547049	33.8302986678	-6.49111650819
8.25	252.409516423	33.5006253647	-6.65810788724
8.3	254.067579213	33.1612557879	-6.83048608497
8.35	255.725642002	32.8121899375	-6.9489960959
8.4	257.348798207	32.4631240871	-6.97054337062
8.45	258.971954411	32.1140582367	-6.9489960959
8.5	260.56020403	31.7649923863	-6.83048608497
8.55	262.14845365	31.4256228095	-6.65272106856
8.6	263.701796684	31.0959495064	-6.45340877743
8.65	265.255139718	30.8147575713	-6.79277835421
8.7	266.79102946	30.4075140792	-6.95976973326
8.75	268.292012617	30.0681445024	-6.30257785443
8.8	269.792995773	29.8063451146	-6.1301996567
8.85	271.276525637	29.4863680851	-6.50189014555
8.9	272.742602209	29.1469985083	-6.79816517289
8.95	274.191225488	28.7979326579	-6.93822245854
9	275.622395475	28.4488668075	-6.93822245855
9.05	277.036112169	28.0998009571	-6.79816517289
9.1	278.432375571	27.7604313803	-6.50189014555
9.15	279.81118568	27.4404543508	-6.13019965669
9.2	281.172542496	27.178654963	-6.30257785442
9.25	282.533899313	26.8392853862	-6.95438291458
9.3	283.860349544	26.4320418941	-6.76045744214
9.35	285.169346483	26.150849959	-6.30257785442
9.4	286.478343422	25.8308729295	-6.32412512914
9.45	287.752433776	25.5108959	-6.30257785442
9.5	289.02652413	25.2297039649	-6.76045744214
9.55	290.283161192	24.8224604728	-6.95438291458
9.6	291.504891668	24.483090896	-6.3079646731
9.65	292.726622144	24.2212915082	-6.16790738745
9.7	293.930899328	23.9013144787	-6.68504198063
9.75	295.11772322	23.5522486283	-7.25712212434
9.8	296.287093819	23.174093957	-7.65520802472
9.85	297.439011125	22.737761644	-7.00448032829
9.9	298.556021846	22.4158453598	-5.33133444659
9.95	299.673032567	22.2287072789	-3.98732318618
10	300.772589996	22.0881113114	-3.22024020628
